t,y
0.368251534,-3213
0.368272368,-3175
0.368293201,-3069
0.368314035,-2923
0.368334868,-2854
0.368355701,-2907
0.368376535,-2978
0.368397368,-2995
0.368418202,-2910
0.368439035,-2691
0.368459869,-2471
0.368480702,-2401
0.368501535,-2428
0.368522369,-2471
0.368543202,-2535
0.368564036,-2592
0.368584869,-2639
0.368605703,-2680
0.368626536,-2633
0.368647369,-2500
0.368668203,-2374
0.368689036,-2266
0.36870987,-2209
0.368730703,-2215
0.368751536,-2138
0.36877237,-1970
0.368793203,-1871
0.368814037,-1796
0.36883487,-1687
0.368855704,-1670
0.368876537,-1690
0.36889737,-1605
0.368918204,-1494
0.368939037,-1388
0.368959871,-1224
0.368980704,-1082
0.369001538,-978
0.369022371,-851
0.369043204,-795
0.369064038,-789
0.369084871,-657
0.369105705,-496
0.369126538,-486
0.369147371,-503
0.369168205,-417
0.369189038,-300
0.369209872,-260
0.369230705,-336
0.369251539,-421
0.369272372,-387
0.369293205,-335
0.369314039,-378
0.369334872,-458
0.369355706,-582
0.369376539,-782
0.369397372,-949
0.369418206,-1052
0.369439039,-1137
0.369459873,-1177
0.369480706,-1237
0.36950154,-1384
0.369522373,-1487
0.369543206,-1488
0.36956404,-1496
0.369584873,-1523
0.369605707,-1577
0.36962654,-1704
0.369647374,-1780
0.369668207,-1740
0.36968904,-1740
0.369709874,-1793
0.369730707,-1789
0.369751541,-1815
0.369772374,-1940
0.369793207,-2018
0.369814041,-1974
0.369834874,-1917
0.369855708,-1937
0.369876541,-1988
0.369897375,-1950
0.369918208,-1775
0.369939041,-1579
0.369959875,-1499
0.369980708,-1519
0.370001542,-1541
0.370022375,-1580
0.370043209,-1708
0.370064042,-1844
0.370084875,-1874
0.370105709,-1864
0.370126542,-1893
0.370147376,-1919
0.370168209,-1955
0.370189042,-2008
0.370209876,-1956
0.370230709,-1824
0.370251543,-1765
0.370272376,-1708
0.37029321,-1546
0.370314043,-1427
0.370334876,-1469
0.37035571,-1595
0.370376543,-1700
0.370397377,-1720
0.37041821,-1690
0.370439043,-1726
0.370459877,-1822
0.37048071,-1872
0.370501544,-1886
0.370522377,-1909
0.370543211,-1928
0.370564044,-1947
0.370584877,-1957
0.370605711,-1937
0.370626544,-1901
0.370647378,-1835
0.370668211,-1735
0.370689045,-1666
0.370709878,-1643
0.370730711,-1659
0.370751545,-1755
0.370772378,-1866
0.370793212,-1870
0.370814045,-1788
0.370834878,-1666
0.370855712,-1507
0.370876545,-1411
0.370897379,-1396
0.370918212,-1304
0.370939046,-1101
0.370959879,-902
0.370980712,-760
0.371001546,-669
0.371022379,-585
0.371043213,-456
0.371064046,-358
0.37108488,-355
0.371105713,-375
0.371126546,-415
0.37114738,-509
0.371168213,-557
0.371189047,-525
0.37120988,-493
0.371230713,-433
0.371251547,-351
0.37127238,-326
0.371293214,-261
0.371314047,-77
0.371334881,61
0.371355714,88
0.371376547,118
0.371397381,146
0.371418214,161
0.371439048,230
0.371459881,314
0.371480715,382
0.371501548,518
0.371522381,673
0.371543215,721
0.371564048,713
0.371584882,720
0.371605715,691
0.371626548,602
0.371647382,504
0.371668215,468
0.371689049,521
0.371709882,600
0.371730716,694
0.371751549,872
0.371772382,1017
0.371793216,969
0.371814049,871
0.371834883,871
0.371855716,901
0.371876549,1037
0.371897383,1350
0.371918216,1558
0.37193905,1531
0.371959883,1561
0.371980717,1712
0.37200155,1779
0.372022383,1827
0.372043217,1979
0.37206405,2128
0.372084884,2256
0.372105717,2436
0.372126551,2574
0.372147384,2570
0.372168217,2455
0.372189051,2297
0.372209884,2219
0.372230718,2274
0.372251551,2311
0.372272384,2265
0.372293218,2271
0.372314051,2331
0.372334885,2365
0.372355718,2431
0.372376552,2550
0.372397385,2628
0.372418218,2612
0.372439052,2475
0.372459885,2266
0.372480719,2163
0.372501552,2192
0.372522386,2199
0.372543219,2172
0.372564052,2158
0.372584886,2126
0.372605719,2143
0.372626553,2253
0.372647386,2305
0.372668219,2303
0.372689053,2419
0.372709886,2556
0.37273072,2514
0.372751553,2370
0.372772387,2262
0.37279322,2244
0.372814053,2366
0.372834887,2527
0.37285572,2558
0.372876554,2515
0.372897387,2495
0.37291822,2420
0.372939054,2269
0.372959887,2122
0.372980721,1954
0.373001554,1743
0.373022388,1588
0.373043221,1555
0.373064054,1592
0.373084888,1620
0.373105721,1649
0.373126555,1728
0.373147388,1781
0.373168222,1729
0.373189055,1723
0.373209888,1879
0.373230722,2044
0.373251555,2107
0.373272389,2128
0.373293222,2101
0.373314055,2027
0.373334889,2002
0.373355722,2036
0.373376556,2091
0.373397389,2153
0.373418223,2122
0.373439056,1989
0.373459889,1938
0.373480723,1976
0.373501556,1962
0.37352239,1961
0.373543223,2030
0.373564057,2044
0.37358489,2037
0.373605723,2099
0.373626557,2075
0.37364739,1890
0.373668224,1686
0.373689057,1489
0.37370989,1259
0.373730724,1086
0.373751557,976
0.373772391,836
0.373793224,709
0.373814058,661
0.373834891,646
0.373855724,687
0.373876558,852
0.373897391,1061
0.373918225,1188
0.373939058,1226
0.373959891,1211
0.373980725,1147
0.374001558,1081
0.374022392,1055
0.374043225,994
0.374064059,820
0.374084892,648
0.374105725,632
0.374126559,719
0.374147392,766
0.374168226,771
0.374189059,749
0.374209893,600
0.374230726,320
0.374251559,66
0.374272393,-127
0.374293226,-355
0.37431406,-554
0.374334893,-595
0.374355726,-549
0.37437656,-505
0.374397393,-390
0.374418227,-214
0.37443906,-115
0.374459894,-119
0.374480727,-194
0.37450156,-346
0.374522394,-492
0.374543227,-539
0.374564061,-575
0.374584894,-668
0.374605728,-759
0.374626561,-832
0.374647394,-877
0.374668228,-860
0.374689061,-891
0.374709895,-1101
0.374730728,-1374
0.374751561,-1553
0.374772395,-1662
0.374793228,-1755
0.374814062,-1829
0.374834895,-1878
0.374855729,-1889
0.374876562,-1895
0.374897395,-1951
0.374918229,-1986
0.374939062,-1910
0.374959896,-1826
0.374980729,-1868
0.375001563,-1980
0.375022396,-2034
0.375043229,-1982
0.375064063,-1896
0.375084896,-1899
0.37510573,-1977
0.375126563,-2003
0.375147396,-1990
0.37516823,-2071
0.375189063,-2248
0.375209897,-2444
0.37523073,-2594
0.375251564,-2618
0.375272397,-2569
0.37529323,-2651
0.375314064,-2852
0.375334897,-2951
0.375355731,-2969
0.375376564,-3087
0.375397397,-3265
0.375418231,-3444
0.375439064,-3726
0.375459898,-4036
0.375480731,-4152
0.375501565,-4122
0.375522398,-4135
0.375543231,-4160
0.375564065,-4129
0.375584898,-4121
0.375605732,-4155
0.375626565,-4161
0.375647399,-4146
0.375668232,-4174
0.375689065,-4265
0.375709899,-4378
0.375730732,-4424
0.375751566,-4408
0.375772399,-4454
0.375793232,-4606
0.375814066,-4772
0.375834899,-4901
0.375855733,-4993
0.375876566,-5056
0.3758974,-5148
0.375918233,-5300
0.375939066,-5436
0.3759599,-5477
0.375980733,-5419
0.376001567,-5306
0.3760224,-5233
0.376043234,-5261
0.376064067,-5315
0.3760849,-5299
0.376105734,-5249
0.376126567,-5232
0.376147401,-5232
0.376168234,-5212
0.376189067,-5198
0.376209901,-5212
0.376230734,-5202
0.376251568,-5135
0.376272401,-5041
0.376293235,-4892
0.376314068,-4654
0.376334901,-4489
0.376355735,-4522
0.376376568,-4539
0.376397402,-4338
0.376418235,-4089
0.376439068,-3992
0.376459902,-3988
0.376480735,-3993
0.376501569,-4017
0.376522402,-4003
0.376543236,-3874
0.376564069,-3673
0.376584902,-3507
0.376605736,-3425
0.376626569,-3375
0.376647403,-3285
0.376668236,-3168
0.37668907,-3072
0.376709903,-2959
0.376730736,-2770
0.37675157,-2551
0.376772403,-2389
0.376793237,-2307
0.37681407,-2269
0.376834903,-2256
0.376855737,-2287
0.37687657,-2385
0.376897404,-2492
0.376918237,-2520
0.376939071,-2457
0.376959904,-2328
0.376980737,-2136
0.377001571,-1928
0.377022404,-1785
0.377043238,-1753
0.377064071,-1852
0.377084905,-2024
0.377105738,-2101
0.377126571,-2033
0.377147405,-1968
0.377168238,-1956
0.377189072,-1921
0.377209905,-1904
0.377230738,-1943
0.377251572,-1932
0.377272405,-1852
0.377293239,-1808
0.377314072,-1804
0.377334906,-1773
0.377355739,-1713
0.377376572,-1668
0.377397406,-1671
0.377418239,-1643
0.377439073,-1501
0.377459906,-1408
0.37748074,-1478
0.377501573,-1476
0.377522406,-1306
0.37754324,-1218
0.377564073,-1236
0.377584907,-1164
0.37760574,-1062
0.377626573,-1043
0.377647407,-1034
0.37766824,-1000
0.377689074,-969
0.377709907,-946
0.377730741,-953
0.377751574,-933
0.377772407,-848
0.377793241,-841
0.377814074,-906
0.377834908,-844
0.377855741,-727
0.377876574,-712
0.377897408,-642
0.377918241,-463
0.377939075,-366
0.377959908,-359
0.377980742,-329
0.378001575,-280
0.378022408,-202
0.378043242,-101
0.378064075,-72
0.378084909,-101
0.378105742,-104
0.378126576,-73
0.378147409,-22
0.378168242,3
0.378189076,-69
0.378209909,-177
0.378230743,-230
0.378251576,-242
0.378272409,-219
0.378293243,-186
0.378314076,-223
0.37833491,-303
0.378355743,-346
0.378376577,-371
0.37839741,-405
0.378418243,-437
0.378439077,-444
0.37845991,-359
0.378480744,-226
0.378501577,-218
0.378522411,-327
0.378543244,-400
0.378564077,-418
0.378584911,-391
0.378605744,-258
0.378626578,-15
0.378647411,278
0.378668244,538
0.378689078,702
0.378709911,852
0.378730745,1094
0.378751578,1363
0.378772412,1565
0.378793245,1682
0.378814078,1722
0.378834912,1745
0.378855745,1776
0.378876579,1745
0.378897412,1720
0.378918245,1796
0.378939079,1816
0.378959912,1679
0.378980746,1515
0.379001579,1363
0.379022413,1208
0.379043246,1127
0.379064079,1049
0.379084913,862
0.379105746,697
0.37912658,666
0.379147413,686
0.379168247,702
0.37918908,713
0.379209913,723
0.379230747,799
0.37925158,946
0.379272414,1096
0.379293247,1212
0.37931408,1237
0.379334914,1153
0.379355747,1092
0.379376581,1119
0.379397414,1148
0.379418248,1176
0.379439081,1243
0.379459914,1306
0.379480748,1319
0.379501581,1274
0.379522415,1170
0.379543248,1055
0.379564082,975
0.379584915,934
0.379605748,912
0.379626582,878
0.379647415,872
0.379668249,974
0.379689082,1127
0.379709915,1220
0.379730749,1230
0.379751582,1126
0.379772416,971
0.379793249,946
0.379814083,1015
0.379834916,1036
0.379855749,1119
0.379876583,1295
0.379897416,1381
0.37991825,1430
0.379939083,1556
0.379959916,1594
0.37998075,1501
0.380001583,1450
0.380022417,1440
0.38004325,1417
0.380064084,1415
0.380084917,1383
0.38010575,1300
0.380126584,1246
0.380147417,1229
0.380168251,1283
0.380189084,1462
0.380209918,1602
0.380230751,1581
0.380251584,1553
0.380272418,1614
0.380293251,1718
0.380314085,1870
0.380334918,1976
0.380355751,1932
0.380376585,1903
0.380397418,2038
0.380418252,2232
0.380439085,2374
0.380459919,2437
0.380480752,2397
0.380501585,2280
0.380522419,2133
0.380543252,1986
0.380564086,1889
0.380584919,1846
0.380605753,1826
0.380626586,1883
0.380647419,2001
0.380668253,2015
0.380689086,1901
0.38070992,1813
0.380730753,1796
0.380751586,1778
0.38077242,1761
0.380793253,1840
0.380814087,2029
0.38083492,2142
0.380855754,2044
0.380876587,1902
0.38089742,1883
0.380918254,1854
0.380939087,1712
0.380959921,1599
0.380980754,1573
0.381001588,1535
0.381022421,1490
0.381043254,1513
0.381064088,1572
0.381084921,1604
0.381105755,1639
0.381126588,1727
0.381147421,1817
0.381168255,1805
0.381189088,1706
0.381209922,1638
0.381230755,1635
0.381251589,1632
0.381272422,1605
0.381293255,1587
0.381314089,1618
0.381334922,1712
0.381355756,1798
0.381376589,1798
0.381397422,1775
0.381418256,1838
0.381439089,1967
0.381459923,2067
0.381480756,2103
0.38150159,2103
0.381522423,2079
0.381543256,2040
0.38156409,2051
0.381584923,2150
0.381605757,2213
0.38162659,2133
0.381647424,2025
0.381668257,1993
0.38168909,1969
0.381709924,1977
0.381730757,2105
0.381751591,2237
0.381772424,2283
0.381793257,2350
0.381814091,2415
0.381834924,2377
0.381855758,2365
0.381876591,2456
0.381897425,2473
0.381918258,2384
0.381939091,2326
0.381959925,2274
0.381980758,2151
0.382001592,1995
0.382022425,1838
0.382043259,1682
0.382064092,1529
0.382084925,1354
0.382105759,1196
0.382126592,1131
0.382147426,1116
0.382168259,1114
0.382189092,1170
0.382209926,1242
0.382230759,1286
0.382251593,1365
0.382272426,1454
0.38229326,1453
0.382314093,1412
0.382334926,1400
0.38235576,1354
0.382376593,1247
0.382397427,1110
0.38241826,960
0.382439093,874
0.382459927,915
0.38248076,971
0.382501594,930
0.382522427,886
0.382543261,955
0.382564094,1066
0.382584927,1111
0.382605761,1098
0.382626594,1075
0.382647428,1062
0.382668261,1078
0.382689095,1077
0.382709928,969
0.382730761,794
0.382751595,689
0.382772428,662
0.382793262,654
0.382814095,699
0.382834928,815
0.382855762,916
0.382876595,938
0.382897429,906
0.382918262,852
0.382939096,764
0.382959929,657
0.382980762,589
0.383001596,514
0.383022429,320
0.383043263,92
0.383064096,5
0.38308493,-23
0.383105763,-107
0.383126596,-125
0.38314743,-50
0.383168263,-33
0.383189097,-69
0.38320993,-93
0.383230763,-179
0.383251597,-297
0.38327243,-308
0.383293264,-258
0.383314097,-283
0.383334931,-402
0.383355764,-600
0.383376597,-838
0.383397431,-1002
0.383418264,-1025
0.383439098,-956
0.383459931,-876
0.383480765,-831
0.383501598,-864
0.383522431,-1015
0.383543265,-1216
0.383564098,-1287
0.383584932,-1232
0.383605765,-1311
0.383626598,-1595
0.383647432,-1832
0.383668265,-1896
0.383689099,-1928
0.383709932,-2017
0.383730766,-2116
0.383751599,-2182
0.383772432,-2193
0.383793266,-2162
0.383814099,-2204
0.383834933,-2384
0.383855766,-2549
0.383876599,-2555
0.383897433,-2510
0.383918266,-2560
0.3839391,-2635
0.383959933,-2640
0.383980767,-2592
0.3840016,-2482
0.384022433,-2310
0.384043267,-2187
0.3840641,-2170
0.384084934,-2191
0.384105767,-2187
0.384126601,-2152
0.384147434,-2145
0.384168267,-2228
0.384189101,-2298
0.384209934,-2238
0.384230768,-2172
0.384251601,-2200
0.384272434,-2183
0.384293268,-2086
0.384314101,-2065
0.384334935,-2157
0.384355768,-2279
0.384376602,-2366
0.384397435,-2313
0.384418268,-2091
0.384439102,-1835
0.384459935,-1652
0.384480769,-1548
0.384501602,-1496
0.384522436,-1414
0.384543269,-1319
0.384564102,-1384
0.384584936,-1567
0.384605769,-1561
0.384626603,-1360
0.384647436,-1278
0.384668269,-1371
0.384689103,-1387
0.384709936,-1262
0.38473077,-1214
0.384751603,-1352
0.384772437,-1515
0.38479327,-1568
0.384814103,-1570
0.384834937,-1551
0.38485577,-1468
0.384876604,-1437
0.384897437,-1555
0.38491827,-1603
0.384939104,-1445
0.384959937,-1334
0.384980771,-1424
0.385001604,-1553
0.385022438,-1631
0.385043271,-1703
0.385064104,-1759
0.385084938,-1781
0.385105771,-1763
0.385126605,-1698
0.385147438,-1652
0.385168272,-1628
0.385189105,-1521
0.385209938,-1381
0.385230772,-1327
0.385251605,-1282
0.385272439,-1215
0.385293272,-1239
0.385314105,-1305
0.385334939,-1307
0.385355772,-1335
0.385376606,-1463
0.385397439,-1655
0.385418273,-1886
0.385439106,-2024
0.385459939,-1914
0.385480773,-1647
0.385501606,-1431
0.38552244,-1339
0.385543273,-1355
0.385564107,-1366
0.38558494,-1247
0.385605773,-1046
0.385626607,-884
0.38564744,-765
0.385668274,-673
0.385689107,-635
0.38570994,-675
0.385730774,-770
0.385751607,-819
0.385772441,-784
0.385793274,-761
0.385814108,-725
0.385834941,-579
0.385855774,-443
0.385876608,-406
0.385897441,-317
0.385918275,-175
0.385939108,-120
0.385959941,-84
0.385980775,-7
0.386001608,26
0.386022442,39
0.386043275,59
0.386064109,6
0.386084942,-10
0.386105775,155
0.386126609,332
0.386147442,373
0.386168276,381
0.386189109,395
0.386209943,378
0.386230776,418
0.386251609,576
0.386272443,764
0.386293276,896
0.38631411,955
0.386334943,965
0.386355776,1003
0.38637661,1139
0.386397443,1323
0.386418277,1416
0.38643911,1367
0.386459944,1301
0.386480777,1330
0.38650161,1386
0.386522444,1382
0.386543277,1389
0.386564111,1487
0.386584944,1603
0.386605778,1644
0.386626611,1665
0.386647444,1780
0.386668278,1959
0.386689111,2085
0.386709945,2144
0.386730778,2181
0.386751611,2158
0.386772445,2023
0.386793278,1853
0.386814112,1735
0.386834945,1614
0.386855779,1462
0.386876612,1400
0.386897445,1452
0.386918279,1442
0.386939112,1316
0.386959946,1225
0.386980779,1263
0.387001613,1407
0.387022446,1570
0.387043279,1592
0.387064113,1488
0.387084946,1510
0.38710578,1686
0.387126613,1806
0.387147446,1871
0.38716828,1972
0.387189113,2026
0.387209947,2033
0.38723078,2077
0.387251614,2054
0.387272447,1921
0.38729328,1879
0.387314114,1995
0.387334947,2123
0.387355781,2179
0.387376614,2178
0.387397447,2191
0.387418281,2305
0.387439114,2428
0.387459948,2369
0.387480781,2186
0.387501615,2129
0.387522448,2258
0.387543281,2408
0.387564115,2460
0.387584948,2447
0.387605782,2438
0.387626615,2458
0.387647449,2522
0.387668282,2595
0.387689115,2582
0.387709949,2486
0.387730782,2422
0.387751616,2421
0.387772449,2414
0.387793282,2396
0.387814116,2420
0.387834949,2466
0.387855783,2470
0.387876616,2443
0.38789745,2435
0.387918283,2431
0.387939116,2417
0.38795995,2457
0.387980783,2542
0.388001617,2567
0.38802245,2539
0.388043284,2498
0.388064117,2369
0.38808495,2203
0.388105784,2194
0.388126617,2246
0.388147451,2090
0.388168284,1802
0.388189117,1645
0.388209951,1620
0.388230784,1603
0.388251618,1603
0.388272451,1654
0.388293285,1689
0.388314118,1686
0.388334951,1718
0.388355785,1786
0.388376618,1768
0.388397452,1617
0.388418285,1445
0.388439118,1374
0.388459952,1393
0.388480785,1398
0.388501619,1367
0.388522452,1416
0.388543286,1588
0.388564119,1746
0.388584952,1793
0.388605786,1749
0.388626619,1614
0.388647453,1430
0.388668286,1327
0.38868912,1326
0.388709953,1339
0.388730786,1330
0.38875162,1275
0.388772453,1172
0.388793287,1145
0.38881412,1266
0.388834953,1419
0.388855787,1488
0.38887662,1506
0.388897454,1562
0.388918287,1687
0.388939121,1837
0.388959954,1984
0.388980787,2129
0.389001621,2215
0.389022454,2200
0.389043288,2186
0.389064121,2249
0.389084955,2328
0.389105788,2416
0.389126621,2559
0.389147455,2683
0.389168288,2720
0.389189122,2730
0.389209955,2736
0.389230788,2677
0.389251622,2587
0.389272455,2559
0.389293289,2561
0.389314122,2493
0.389334956,2367
0.389355789,2245
0.389376622,2114
0.389397456,1973
0.389418289,1872
0.389439123,1807
0.389459956,1757
0.38948079,1738
0.389501623,1691
0.389522456,1574
0.38954329,1496
0.389564123,1501
0.389584957,1480
0.38960579,1440
0.389626623,1466
0.389647457,1516
0.38966829,1546
0.389689124,1611
0.389709957,1705
0.389730791,1775
0.389751624,1813
0.389772457,1797
0.389793291,1732
0.389814124,1664
0.389834958,1582
0.389855791,1470
0.389876624,1399
0.389897458,1360
0.389918291,1246
0.389939125,1088
0.389959958,1002
0.389980792,971
0.390001625,930
0.390022458,911
0.390043292,952
0.390064125,1056
0.390084959,1211
0.390105792,1320
0.390126626,1282
0.390147459,1203
0.390168292,1207
0.390189126,1174
0.390209959,996
0.390230793,816
0.390251626,744
0.390272459,716
0.390293293,700
0.390314126,711
0.39033496,695
0.390355793,620
0.390376627,532
0.39039746,481
0.390418293,485
0.390439127,500
0.39045996,448
0.390480794,330
0.390501627,231
0.390522461,199
0.390543294,217
0.390564127,251
0.390584961,270
0.390605794,251
0.390626628,180
0.390647461,81
0.390668294,19
0.390689128,-19
0.390709961,-111
0.390730795,-234
0.390751628,-299
0.390772462,-311
0.390793295,-328
0.390814128,-354
0.390834962,-387
0.390855795,-443
0.390876629,-490
0.390897462,-502
0.390918295,-533
0.390939129,-625
0.390959962,-704
0.390980796,-712
0.391001629,-731
0.391022463,-820
0.391043296,-930
0.391064129,-1036
0.391084963,-1135
0.391105796,-1189
0.39112663,-1267
0.391147463,-1469
0.391168297,-1731
0.39118913,-1964
0.391209963,-2169
0.391230797,-2278
0.39125163,-2250
0.391272464,-2187
0.391293297,-2142
0.39131413,-2117
0.391334964,-2183
0.391355797,-2289
0.391376631,-2319
0.391397464,-2355
0.391418298,-2460
0.391439131,-2508
0.391459964,-2486
0.391480798,-2495
0.391501631,-2547
0.391522465,-2673
0.391543298,-2877
0.391564132,-3001
0.391584965,-2996
0.391605798,-3020
0.391626632,-3085
0.391647465,-3053
0.391668299,-2891
0.391689132,-2688
0.391709965,-2560
0.391730799,-2563
0.391751632,-2581
0.391772466,-2509
0.391793299,-2441
0.391814133,-2468
0.391834966,-2492
0.391855799,-2418
0.391876633,-2277
0.391897466,-2106
0.3919183,-1914
0.391939133,-1781
0.391959966,-1806
0.3919808,-1942
0.392001633,-2026
0.392022467,-2005
0.3920433,-1947
0.392064134,-1893
0.392084967,-1851
0.3921058,-1799
0.392126634,-1697
0.392147467,-1576
0.392168301,-1536
0.392189134,-1596
0.392209968,-1680
0.392230801,-1729
0.392251634,-1767
0.392272468,-1872
0.392293301,-2055
0.392314135,-2242
0.392334968,-2403
0.392355801,-2512
0.392376635,-2483
0.392397468,-2342
0.392418302,-2233
0.392439135,-2160
0.392459969,-2040
0.392480802,-1933
0.392501635,-1927
0.392522469,-1984
0.392543302,-2063
0.392564136,-2170
0.392584969,-2261
0.392605803,-2251
0.392626636,-2136
0.392647469,-2030
0.392668303,-2055
0.392689136,-2185
0.39270997,-2299
0.392730803,-2381
0.392751636,-2536
0.39277247,-2764
0.392793303,-2915
0.392814137,-2931
0.39283497,-2952
0.392855804,-3062
0.392876637,-3169
0.39289747,-3178
0.392918304,-3114
0.392939137,-3070
0.392959971,-3102
0.392980804,-3133
0.393001638,-3060
0.393022471,-2952
0.393043304,-2904
0.393064138,-2828
0.393084971,-2652
0.393105805,-2446
0.393126638,-2280
0.393147471,-2215
0.393168305,-2281
0.393189138,-2363
0.393209972,-2364
0.393230805,-2311
0.393251639,-2181
0.393272472,-2008
0.393293305,-1960
0.393314139,-1996
0.393334972,-1946
0.393355806,-1917
0.393376639,-2022
0.393397472,-2088
0.393418306,-2057
0.393439139,-2107
0.393459973,-2255
0.393480806,-2348
0.39350164,-2313
0.393522473,-2197
0.393543306,-2094
0.39356414,-2044
0.393584973,-2003
0.393605807,-1981
0.39362664,-2002
0.393647474,-1990
0.393668307,-1931
0.39368914,-1922
0.393709974,-1945
0.393730807,-1916
0.393751641,-1865
0.393772474,-1818
0.393793307,-1771
0.393814141,-1779
0.393834974,-1822
0.393855808,-1785
0.393876641,-1713
0.393897475,-1732
0.393918308,-1779
0.393939141,-1736
0.393959975,-1653
0.393980808,-1615
0.394001642,-1601
0.394022475,-1581
0.394043309,-1568
0.394064142,-1548
0.394084975,-1497
0.394105809,-1418
0.394126642,-1339
0.394147476,-1285
0.394168309,-1213
0.394189142,-1043
0.394209976,-823
0.394230809,-725
0.394251643,-769
0.394272476,-779
0.39429331,-660
0.394314143,-480
0.394334976,-301
0.39435581,-164
0.394376643,-141
0.394397477,-236
0.39441831,-360
0.394439143,-422
0.394459977,-368
0.39448081,-244
0.394501644,-196
0.394522477,-258
0.394543311,-320
0.394564144,-358
0.394584977,-427
0.394605811,-473
0.394626644,-408
0.394647478,-260
0.394668311,-83
0.394689145,78
0.394709978,166
0.394730811,231
0.394751645,406
0.394772478,696
0.394793312,999
0.394814145,1282
0.394834978,1556
0.394855812,1791
0.394876645,1979
0.394897479,2165
0.394918312,2378
0.394939146,2585
0.394959979,2715
0.394980812,2741
0.395001646,2722
0.395022479,2710
0.395043313,2685
0.395064146,2642
0.39508498,2636
0.395105813,2701
0.395126646,2772
0.39514748,2793
0.395168313,2848
0.395189147,3009
0.39520998,3147
0.395230813,3147
0.395251647,3101
0.39527248,3076
0.395293314,3003
0.395314147,2913
0.395334981,2908
0.395355814,2947
0.395376647,2960
0.395397481,2975
0.395418314,3019
0.395439148,3104
0.395459981,3253
0.395480815,3410
0.395501648,3469
0.395522481,3425
0.395543315,3378
0.395564148,3394
0.395584982,3427
0.395605815,3409
0.395626648,3368
0.395647482,3347
0.395668315,3294
0.395689149,3172
0.395709982,3062
0.395730816,3020
0.395751649,2990
0.395772482,2924
0.395793316,2874
0.395814149,2897
0.395834983,2963
0.395855816,3065
0.395876649,3279
0.395897483,3593
0.395918316,3851
0.39593915,3957
0.395959983,3908
0.395980817,3711
0.39600165,3459
0.396022483,3275
0.396043317,3141
0.39606415,2997
0.396084984,2865
0.396105817,2736
0.396126651,2599
0.396147484,2536
0.396168317,2582
0.396189151,2689
0.396209984,2835
0.396230818,2961
0.396251651,2977
0.396272484,2893
0.396293318,2783
0.396314151,2675
0.396334985,2581
0.396355818,2490
0.396376652,2379
0.396397485,2293
0.396418318,2257
0.396439152,2229
0.396459985,2223
0.396480819,2266
0.396501652,2249
0.396522486,2107
0.396543319,1985
0.396564152,1977
0.396584986,2000
0.396605819,2045
0.396626653,2206
0.396647486,2423
0.396668319,2520
0.396689153,2485
0.396709986,2417
0.39673082,2352
0.396751653,2301
0.396772487,2278
0.39679332,2241
0.396814153,2185
0.396834987,2140
0.39685582,2061
0.396876654,1940
0.396897487,1875
0.39691832,1843
0.396939154,1745
0.396959987,1699
0.396980821,1839
0.397001654,1989
0.397022488,1973
0.397043321,1939
0.397064154,2016
0.397084988,2056
0.397105821,1961
0.397126655,1840
0.397147488,1737
0.397168322,1595
0.397189155,1433
0.397209988,1269
0.397230822,1063
0.397251655,878
0.397272489,806
0.397293322,803
0.397314155,810
0.397334989,796
0.397355822,721
0.397376656,676
0.397397489,754
0.397418323,790
0.397439156,696
0.397459989,692
0.397480823,791
0.397501656,710
0.39752249,448
0.397543323,229
0.397564157,75
0.39758499,-95
0.397605823,-240
0.397626657,-314
0.39764749,-373
0.397668324,-510
0.397689157,-720
0.39770999,-902
0.397730824,-1005
0.397751657,-1019
0.397772491,-962
0.397793324,-945
0.397814158,-964
0.397834991,-860
0.397855824,-758
0.397876658,-909
0.397897491,-1148
0.397918325,-1271
0.397939158,-1398
0.397959991,-1483
0.397980825,-1336
0.398001658,-1115
0.398022492,-993
0.398043325,-876
0.398064159,-744
0.398084992,-592
0.398105825,-351
0.398126659,-171
0.398147492,-188
0.398168326,-219
0.398189159,-199
0.398209993,-291
0.398230826,-478
0.398251659,-622
0.398272493,-691
0.398293326,-704
0.39831416,-699
0.398334993,-664
0.398355826,-546
0.39837666,-458
0.398397493,-518
0.398418327,-583
0.39843916,-580
0.398459994,-627
0.398480827,-676
0.39850166,-647
0.398522494,-688
0.398543327,-853
0.398564161,-1013
0.398584994,-1148
0.398605828,-1289
0.398626661,-1377
0.398647494,-1371
0.398668328,-1274
0.398689161,-1181
0.398709995,-1247
0.398730828,-1404
0.398751661,-1442
0.398772495,-1394
0.398793328,-1412
0.398814162,-1481
0.398834995,-1589
0.398855829,-1771
0.398876662,-1948
0.398897495,-2088
0.398918329,-2287
0.398939162,-2519
0.398959996,-2667
0.398980829,-2753
0.399001663,-2806
0.399022496,-2774
0.399043329,-2731
0.399064163,-2795
0.399084996,-2894
0.39910583,-2939
0.399126663,-2978
0.399147496,-3016
0.39916833,-3027
0.399189163,-3071
0.399209997,-3146
0.39923083,-3181
0.399251664,-3233
0.399272497,-3347
0.39929333,-3378
0.399314164,-3243
0.399334997,-3061
0.399355831,-2953
0.399376664,-2910
0.399397497,-2858
0.399418331,-2776
0.399439164,-2733
0.399459998,-2741
0.399480831,-2745
0.399501665,-2804
0.399522498,-2937
0.399543331,-2970
0.399564165,-2854
0.399584998,-2770
0.399605832,-2744
0.399626665,-2644
0.399647499,-2476
0.399668332,-2337
